'date';'u5';'u6';'u8';'u10';'u12';'u15';'u16/20';'u21/25';'peladas'
16/2/2015;0,00;0,00;10,00;20,00;70,00;30,00;440,00;0,00;15,00
17/2/2015;0,00;0,00;30,00;24,00;15,00;24,00;109,00;0,00;12,00
23/2/2015;0,00;0,00;57,00;20,00;90,00;40,00;211,50;0,00;11,00
24/2/2015;0,00;0,00;25,00;30,00;50,00;35,00;283,50;0,00;11,00
25/2/2015;0,00;0,00;29,00;15,00;14,00;5,00;79,00;0,00;5,00
3/3/2015;0,00;0,00;60,00;72,00;85,00;65,00;266,00;0,00;15,00
4/3/2015;0,00;0,00;0,00;9,00;10,00;10,00;112,00;0,00;3,00
5/3/2015;0,00;0,00;20,00;35,00;58,00;40,00;505,00;0,00;15,00
9/3/2015;0,00;0,00;11,00;40,00;50,00;35,00;281,00;0,00;21,00
10/3/2015;0,00;0,00;18,00;9,00;15,00;40,00;340,00;0,00;8,00
16/3/2015;0,00;0,00;30,00;120,00;169,00;55,00;450,00;0,00;29,00
17/3/2015;0,00;0,00;48,00;70,00;75,00;45,00;410,00;0,00;17,00
23/3/2015;0,00;0,00;5,00;15,00;80,00;55,00;344,00;0,00;20,00
24/3/2015;0,00;0,00;35,00;65,00;60,00;50,00;470,00;0,00;25,00
25/3/2015;0,00;0,00;30,00;30,00;30,00;12,00;190,00;0,00;8,00
1/4/2015;0,00;0,00;49,00;40,00;45,00;50,00;425,00;0,00;16,00
31/3/2015;0,00;0,00;29,00;15,00;35,00;19,00;162,00;0,00;10,00
30/3/2015;0,00;0,00;0,00;5,00;10,00;10,00;99,00;0,00;4,00
6/4/2015;0,00;0,00;66,00;55,00;60,00;15,00;176,00;0,00;25,00
13/4/2015;0,00;0,00;15,00;50,00;148,00;0,00;455,00;0,00;21,00
14/4/2015;0,00;0,00;0,00;5,00;30,00;0,00;123,00;0,00;13,00
20/4/2015;0,00;0,00;5,00;18,00;80,00;0,00;355,00;0,00;15,00
21/4/2015;0,00;0,00;14,00;15,00;34,00;20,00;147,00;0,00;9,00
27/4/2015;0,00;0,00;65,00;100,00;152,00;82,00;385,00;0,00;27,00
28/4/2015;0,00;0,00;5,00;12,00;5,00;0,00;45,00;0,00;2,00
5/5/2015;0,00;0,00;30,00;20,00;87,00;40,00;401,00;0,00;39,00
6/5/2015;0,00;0,00;50,00;34,00;54,00;30,00;90,00;0,00;10,00
7/5/2015;0,00;0,00;0,00;24,00;40,00;0,00;127,00;0,00;5,00
25/5/2015;0,00;0,00;95,00;185,00;260,00;78,00;515,00;0,00;49,00
26/5/2015;0,00;0,00;20,00;15,00;20,00;10,00;75,00;0,00;5,00
1/6/2015;0,00;0,00;19,00;70,00;100,00;50,00;426,00;0,00;28,00
2/6/2015;0,00;0,00;10,00;25,00;90,00;0,00;409,00;0,00;10,00
8/6/2015;0,00;0,00;5,00;34,00;125,00;55,00;461,00;0,00;30,00
9/6/2015;0,00;0,00;5,00;17,00;20,00;0,00;80,00;0,00;4,00
15/6/2015;0,00;0,00;27,00;40,00;110,00;25,00;300,00;0,00;16,00
16/6/2015;0,00;0,00;7,00;15,00;10,00;0,00;76,00;0,00;3,00
22/6/2015;0,00;0,00;28,00;44,00;117,00;0,00;360,00;0,00;33,00
30/6/2015;0,00;0,00;15,00;20,00;50,00;0,00;225,00;0,00;13,00
6/7/2015;0,00;0,00;20,00;40,00;81,00;25,00;200,00;0,00;7,00
8/7/2015;0,00;0,00;5,00;15,00;43,00;0,00;220,00;0,00;13,00
9/7/2015;0,00;0,00;33,00;35,00;83,00;0,00;298,00;0,00;16,00
13/7/2015;0,00;0,00;4,50;20,00;45,00;25,00;282,00;0,00;15,00
15/7/2015;0,00;0,00;10,00;22,00;15,00;10,00;79,00;0,00;5,00
20/7/2015;0,00;0,00;20,00;40,00;65,00;20,00;301,50;0,00;21,00
28/7/2015;0,00;0,00;0,00;20,00;50,00;0,00;343,00;0,00;14,00
27/7/2015;0,00;0,00;75,00;50,00;90,00;31,00;250,00;0,00;18,00
3/8/2015;0,00;0,00;35,00;37,50;40,00;0,00;190,00;0,00;6,00
11/8/2015;0,00;0,00;3,00;7,00;35,00;0,00;311,00;0,00;18,00
10/8/2015;0,00;0,00;20,00;25,00;25,00;0,00;157,00;0,00;11,00
12/8/2015;0,00;0,00;15,00;9,00;35,00;0,00;345,00;0,00;14,00
18/8/2015;0,00;0,00;30,00;10,00;50,00;0,00;400,00;0,00;19,00
17/8/2015;0,00;0,00;5,00;5,00;12,00;0,00;209,50;0,00;9,00
19/8/2015;0,00;0,00;43,00;20,00;35,00;0,00;320,00;0,00;11,00
24/8/2015;0,00;0,00;13,00;5,00;33,00;0,00;343,00;0,00;11,00
25/8/2015;0,00;0,00;7,00;5,00;30,00;0,00;238,00;0,00;9,00
26/8/2015;0,00;0,00;15,00;15,00;70,00;0,00;269,00;0,00;8,00
31/8/2015;0,00;0,00;45,00;20,00;38,00;0,00;405,00;0,00;25,00
1/9/2015;0,00;0,00;25,00;15,00;63,00;0,00;382,00;0,00;8,00
7/9/2015;0,00;0,00;5,00;5,00;49,00;0,00;325,00;0,00;12,00
8/9/2015;0,00;0,00;25,00;35,00;55,00;0,00;335,00;0,00;11,00
14/9/2015;0,00;0,00;13,00;15,00;50,00;0,00;346,00;0,00;18,00
15/9/2015;0,00;0,00;15,00;15,00;46,00;0,00;312,00;0,00;15,00
22/9/2015;0,00;0,00;0,00;2,50;5,00;0,00;174,00;0,00;4,00
28/9/2015;0,00;0,00;2,00;5,00;38,00;0,00;386,00;0,00;11,00
29/9/2015;0,00;0,00;5,00;12,50;20,00;0,00;185,00;0,00;3,00
5/10/2015;0,00;0,00;0,00;6,00;35,00;0,00;270,00;0,00;19,00
6/10/2015;0,00;0,00;0,00;5,00;10,00;0,00;104,00;0,00;5,00
12/10/2015;0,00;0,00;1,50;5,00;45,00;0,00;269,00;0,00;10,00
13/10/2015;0,00;0,00;12,50;5,00;30,00;0,00;203,00;0,00;5,00
21/9/2015;0,00;0,00;7,00;10,00;29,00;0,00;303,00;0,00;12,00
20/10/2015;0,00;0,00;1,00;0,00;15,00;0,00;218,00;0,00;11,00
19/10/2015;0,00;0,00;2,00;0,00;3,00;0,00;188,00;0,00;13,00
26/10/2015;0,00;0,00;5,00;17,00;82,00;0,00;567,00;0,00;24,00
27/10/2015;0,00;0,00;0,00;2,00;23,00;0,00;255,00;0,00;1,00
2/11/2015;0,00;0,00;0,00;13,00;83,00;0,00;403,00;0,00;12,00
9/11/2015;0,00;0,00;4,00;35,00;99,00;0,00;567,00;0,00;22,00
10/11/2015;0,00;0,00;1,00;0,00;33,00;0,00;526,00;0,00;8,00
11/11/2015;0,00;0,00;0,00;0,00;18,00;0,00;167,50;0,00;0,00
16/11/2015;0,00;0,00;0,00;55,00;147,00;0,00;374,00;0,00;3,00
18/11/2015;0,00;0,00;0,00;0,00;0,00;0,00;125,00;0,00;0,00
17/11/2015;0,00;0,00;5,00;27,00;105,00;0,00;420,00;0,00;5,00
23/11/2015;0,00;0,00;48,50;95,00;132,00;0,00;512,00;0,00;11,00
24/11/2015;0,00;0,00;15,00;27,00;46,50;0,00;315,00;0,00;7,00
25/11/2015;0,00;0,00;4,00;5,00;43,00;0,00;122,00;0,00;0,00
30/11/2015;0,00;0,00;35,00;40,00;138,00;0,00;657,00;0,00;13,00
1/12/2015;0,00;0,00;32,00;40,00;125,00;0,00;629,00;0,00;13,00
2/12/2015;0,00;0,00;0,00;23,00;20,00;0,00;88,00;0,00;0,00
8/12/2015;0,00;0,00;140,00;126,00;160,00;0,00;490,00;0,00;14,00
7/12/2015;0,00;0,00;22,00;80,00;184,00;0,00;450,00;0,00;6,00
9/12/2015;0,00;0,00;0,00;0,00;20,00;0,00;135,00;0,00;0,00
14/12/2015;0,00;0,00;83,00;90,00;147,00;0,00;469,00;0,00;5,00
15/12/2015;0,00;0,00;139,00;125,00;149,00;0,00;540,00;0,00;10,00
16/12/2015;0,00;0,00;58,00;35,00;70,00;0,00;510,00;0,00;5,00
21/12/2015;0,00;0,00;15,00;45,00;76,00;0,00;220,00;0,00;1,00
22/12/2015;0,00;0,00;84,00;70,00;155,00;0,00;520,00;0,00;7,00
29/12/2015;0,00;0,00;25,00;70,00;66,00;0,00;221,00;0,00;4,00
28/12/2015;0,00;0,00;60,00;59,00;140,00;0,00;586,00;0,00;17,00
5/1/2016;0,00;0,00;90,00;55,00;90,00;0,00;438,00;0,00;18,00
6/1/2016;0,00;0,00;95,00;115,00;180,00;0,00;500,00;0,00;25,00
12/1/2016;0,00;0,00;80,00;113,00;152,00;0,00;485,00;0,00;14,00
11/1/2016;0,00;0,00;126,00;95,00;96,00;10,00;406,00;0,00;12,00
18/1/2016;0,00;0,00;98,00;85,00;119,00;0,00;598,00;0,00;13,00
19/1/2016;0,00;0,00;65,00;28,00;10,00;0,00;116,00;0,00;7,00
27/1/2016;0,00;0,00;245,00;110,00;130,00;0,00;160,00;0,00;11,00
26/1/2016;0,00;0,00;45,00;65,00;115,00;0,00;434,00;0,00;20,00
1/2/2016;0,00;0,00;315,00;105,00;124,00;0,00;412,00;0,00;11,00
2/2/2016;0,00;0,00;207,00;30,00;78,00;0,00;330,00;0,00;0,00
8/2/2016;58,00;40,00;71,00;15,00;32,00;0,00;369,00;0,00;18,00
9/2/2016;0,00;39,00;104,00;70,00;75,00;0,00;10,00;0,00;6,00
15/2/2016;0,00;0,00;64,00;67,00;75,00;0,00;245,00;0,00;7,00
16/2/2016;0,00;220,00;122,00;53,00;70,00;0,00;232,00;0,00;14,50
17/2/2016;0,00;60,00;105,00;45,00;55,00;0,00;356,00;0,00;26,00
22/2/2016;0,00;141,00;60,00;59,00;80,00;0,00;450,00;0,00;50,00
23/2/2016;0,00;0,00;24,00;70,00;155,00;0,00;522,00;0,00;10,00
24/2/2016;0,00;0,00;31,00;40,00;82,00;0,00;200,00;0,00;15,00
29/2/2016;0,00;88,00;125,00;68,00;75,00;0,00;394,00;0,00;23,00
1/3/2016;0,00;107,00;175,00;80,00;110,00;0,00;423,00;0,00;27,00
7/3/2016;0,00;0,00;77,00;135,00;135,00;0,00;279,00;0,00;14,00
8/3/2016;0,00;18,00;164,00;75,00;99,00;0,00;305,00;0,00;18,00
9/3/2016;0,00;10,00;113,00;89,00;75,00;0,00;193,00;0,00;4,00
14/3/2016;0,00;14,00;35,00;80,00;117,00;0,00;347,00;0,00;55,00
15/3/2016;0,00;80,00;85,00;80,00;93,00;0,00;400,00;0,00;18,00
16/3/2016;0,00;80,00;60,00;51,00;55,00;0,00;322,00;0,00;12,00
20/3/2016;0,00;40,00;120,00;103,00;100,00;0,00;430,00;0,00;19,00
21/3/2016;0,00;20,00;30,00;9,00;0,00;0,00;96,00;0,00;12,00
23/3/2016;0,00;0,00;0,00;0,00;10,00;0,00;400,00;0,00;0,00
28/3/2016;0,00;65,00;85,00;77,00;140,00;0,00;375,00;0,00;18,00
29/3/2016;0,00;16,00;45,00;5,00;15,00;0,00;175,00;0,00;6,00
4/4/2016;0,00;64,00;130,00;70,00;60,00;0,00;295,00;0,00;36,00
5/4/2016;0,00;30,00;55,00;15,00;19,00;0,00;105,00;0,00;12,00
11/4/2016;0,00;110,00;170,00;90,00;175,00;0,00;507,00;0,00;22,00
13/4/2016;0,00;0,00;13,00;30,00;0,00;0,00;0,00;0,00;1,00
18/4/2016;0,00;30,00;40,00;28,00;40,00;0,00;245,00;0,00;14,00
19/4/2016;0,00;0,00;67,00;34,00;55,00;0,00;115,00;0,00;2,00
25/4/2016;0,00;50,00;184,00;120,00;147,00;0,00;321,00;0,00;13,00
26/4/2016;0,00;30,00;90,00;65,00;80,00;0,00;220,00;0,00;8,00
27/4/2016;0,00;0,00;45,00;21,00;0,00;0,00;122,00;0,00;3,00
3/5/2016;0,00;0,00;235,00;110,00;110,00;0,00;405,00;0,00;25,00
4/5/2016;0,00;90,00;105,00;195,00;0,00;0,00;355,00;0,00;18,00
9/5/2016;0,00;70,00;135,00;118,00;155,00;0,00;358,00;0,00;7,00
10/5/2016;0,00;5,00;38,00;55,00;115,00;0,00;150,00;0,00;3,00
11/5/2016;0,00;0,00;100,00;151,00;0,00;0,00;300,00;0,00;9,00
30/5/2016;0,00;0,00;65,00;100,00;128,00;0,00;410,00;0,00;123,00
31/5/2016;0,00;100,00;170,00;120,00;154,00;0,00;423,00;0,00;9,00
6/6/2016;0,00;80,00;92,00;48,00;40,00;0,00;403,00;0,00;48,00
7/6/2016;0,00;40,00;105,00;175,00;255,00;0,00;389,00;0,00;7,00
13/6/2016;0,00;50,00;85,00;112,00;113,00;0,00;320,00;0,00;18,00
14/6/2016;0,00;58,00;50,00;63,00;137,00;0,00;480,00;0,00;28,00
20/6/2016;0,00;118,00;145,00;78,00;125,00;0,00;374,00;0,00;23,00
21/6/2016;0,00;40,00;35,00;40,00;35,00;0,00;285,00;0,00;18,00
22/6/2016;0,00;0,00;20,00;10,00;20,00;0,00;110,00;0,00;8,00
27/6/2016;0,00;60,00;243,00;190,00;204,00;0,00;630,00;0,00;49,00
4/7/2016;0,00;65,00;178,00;100,00;120,00;0,00;370,00;0,00;23,00
5/7/2016;0,00;15,00;90,00;125,00;115,00;0,00;317,00;0,00;21,00
28/6/2016;0,00;0,00;35,00;15,00;20,00;0,00;155,00;0,00;4,00
6/7/2016;0,00;0,00;58,00;40,00;45,00;0,00;225,00;0,00;14,00
11/7/2016;0,00;30,00;140,00;158,00;150,00;0,00;480,00;0,00;27,00
12/7/2016;0,00;10,00;200,00;152,00;130,00;0,00;435,00;0,00;24,00
18/7/2016;0,00;50,00;318,00;130,00;135,00;0,00;525,00;0,00;49,00
25/7/2016;0,00;40,00;226,00;145,00;102,00;0,00;511,00;0,00;26,00
26/7/2016;0,00;138,00;290,00;125,00;113,00;0,00;711,00;0,00;50,00
1/8/2016;0,00;40,00;64,00;45,00;135,00;0,00;425,00;0,00;29,00
2/8/2016;0,00;185,00;320,00;105,00;105,00;0,00;530,00;0,00;19,00
9/8/2016;0,00;60,00;122,00;50,00;42,00;0,00;357,00;0,00;38,00
8/8/2016;0,00;30,00;173,00;75,00;80,00;0,00;360,00;0,00;20,00
17/8/2016;0,00;20,00;92,00;33,00;25,00;0,00;314,00;0,00;25,00
18/8/2016;0,00;62,00;130,00;52,00;63,00;0,00;251,00;0,00;15,00
22/8/2016;0,00;75,00;161,00;43,00;101,00;0,00;291,00;0,00;15,00
23/8/2016;0,00;13,00;79,00;42,00;232,00;0,00;14,00;0,00;4,00
24/8/2016;0,00;20,00;85,00;75,00;0,00;0,00;0,00;0,00;4,00
30/8/2016;0,00;25,00;92,00;35,00;79,00;0,00;154,00;0,00;19,00
31/8/2016;0,00;40,00;98,00;51,00;71,00;0,00;0,00;0,00;1,00
5/9/2016;0,00;165,00;130,00;55,00;110,00;0,00;458,00;0,00;41,00
6/8/2016;0,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00
7/9/2016;0,00;5,00;30,00;15,00;15,00;0,00;173,00;0,00;0,00
12/9/2016;0,00;8,00;30,00;30,00;140,00;0,00;397,00;0,00;11,00
13/9/2016;0,00;32,00;55,00;23,00;40,00;0,00;195,00;0,00;12,00
14/9/2016;10,00;15,00;25,00;10,00;18,00;0,00;166,00;0,00;5,00
19/9/2016;0,00;98,00;65,00;80,00;200,00;0,00;177,00;0,00;27,00
26/9/2016;0,00;15,00;43,00;25,00;40,00;0,00;235,00;0,00;22,00
28/9/2016;0,00;63,00;65,00;5,00;0,00;0,00;0,00;0,00;6,00
4/10/2016;0,00;5,00;20,00;17,00;43,00;0,00;118,00;0,00;12,00
5/10/2016;0,00;0,00;69,00;64,00;0,00;0,00;0,00;0,00;8,00
11/10/2016;0,00;18,00;15,00;23,00;65,00;0,00;240,00;0,00;10,00
12/10/2016;0,00;0,00;41,00;70,00;15,00;0,00;4,00;0,00;2,00
13/10/2016;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00
18/10/2016;0,00;0,00;75,00;185,00;125,00;0,00;207,00;0,00;32,00
25/10/2016;0,00;0,00;5,00;110,00;185,00;0,00;210,00;0,00;23,00
26/10/2016;0,00;10,00;203,00;0,00;0,00;0,00;0,00;0,00;8,00
1/11/2016;0,00;0,00;30,00;110,00;140,00;0,00;165,00;0,00;20,00
2/11/2016;0,00;0,00;105,00;25,00;0,00;0,00;10,00;0,00;4,00
7/11/2016;0,00;0,00;74,00;145,00;120,00;0,00;161,00;0,00;21,00
15/11/2016;0,00;0,00;125,00;65,00;85,00;0,00;105,00;0,00;11,00
22/11/2016;0,00;35,00;80,00;40,00;55,00;0,00;195,00;0,00;17,00
23/11/2016;0,00;20,00;78,00;0,00;0,00;0,00;140,00;0,00;0,00
28/11/2016;0,00;20,00;45,00;20,00;15,00;0,00;69,00;0,00;8,00
29/11/2016;0,00;70,00;124,00;75,00;70,00;0,00;264,00;0,00;24,00
30/11/2016;0,00;50,00;220,00;0,00;80,00;0,00;239,00;0,00;2,00
5/12/2016;0,00;38,00;255,00;103,00;100,00;0,00;475,00;0,00;34,00
6/12/2016;0,00;59,00;55,00;20,00;25,00;0,00;151,00;0,00;19,00
7/12/2016;0,00;15,00;104,00;65,00;70,00;0,00;183,00;0,00;1,00
12/12/2016;0,00;33,00;120,00;119,00;100,00;0,00;445,00;0,00;33,00
13/12/2016;0,00;43,00;90,00;50,00;100,00;0,00;275,00;0,00;18,00
19/12/2016;0,00;63,00;170,00;95,00;65,00;0,00;365,00;0,00;28,00
20/12/2016;0,00;77,00;132,00;95,00;70,00;0,00;447,00;0,00;47,00
21/12/2016;0,00;0,00;25,00;115,00;86,00;0,00;232,00;0,00;7,00
26/12/2016;0,00;133,00;310,00;140,00;105,00;0,00;503,00;0,00;71,00
27/12/2016;0,00;205,00;166,00;55,00;105,00;0,00;318,00;0,00;35,00
28/12/2016;0,00;0,00;8,00;114,00;285,00;0,00;570,00;0,00;9,00
2/1/2017;0,00;202,00;290,00;175,00;145,00;0,00;525,00;0,00;41,00
3/1/2017;0,00;55,00;90,00;116,00;175,00;0,00;524,00;0,00;12,00
4/1/2017;0,00;60,00;74,00;20,00;28,00;0,00;295,00;0,00;16,00
10/1/2017;0,00;84,00;183,00;75,00;65,00;0,00;323,00;0,00;42,00
11/1/2017;0,00;80,00;215,00;143,00;158,00;0,00;405,00;0,00;28,00
16/1/2017;0,00;140,00;283,00;154,00;105,00;0,00;677,00;0,00;36,00
17/1/2017;0,00;70,00;105,00;33,00;25,00;0,00;433,00;0,00;25,00
23/1/2017;0,00;134,00;138,00;60,00;82,00;0,00;335,00;0,00;22,00
24/1/2017;0,00;100,00;154,00;82,00;75,00;0,00;298,00;0,00;28,00
25/1/2017;0,00;75,00;81,00;70,00;133,00;0,00;135,00;0,00;0,00
1/2/2017;0,00;45,00;272,00;275,00;256,00;0,00;617,00;0,00;19,00
31/1/2017;0,00;372,00;109,00;70,00;177,00;0,00;412,00;0,00;24,00
6/2/2017;0,00;95,00;149,00;66,00;85,00;0,00;327,00;0,00;52,00
7/2/2017;0,00;95,00;249,00;154,00;174,00;0,00;436,00;0,00;42,00
8/2/2017;0,00;74,00;170,00;10,00;70,00;0,00;253,00;0,00;17,00
13/2/2017;0,00;91,00;235,00;73,00;62,00;0,00;470,00;0,00;20,00
14/2/2017;0,00;0,00;64,00;115,00;113,00;0,00;155,00;0,00;9,00
15/2/2017;0,00;175,00;142,00;102,00;125,00;0,00;379,00;0,00;10,00
20/2/2017;0,00;55,00;143,00;129,00;120,00;0,00;407,00;0,00;14,00
21/2/2017;0,00;113,00;62,00;59,00;60,00;0,00;254,00;0,00;14,00
22/2/2017;0,00;156,00;120,00;55,00;75,00;0,00;220,00;0,00;12,00
28/2/2017;0,00;115,00;117,00;65,00;80,00;0,00;515,00;0,00;36,00
1/3/2017;0,00;288,00;80,00;53,00;80,00;0,00;510,00;0,00;26,00
2/3/2017;0,00;0,00;22,00;50,00;79,00;0,00;48,00;0,00;2,00
6/3/2017;0,00;175,00;160,00;77,00;85,00;0,00;510,00;0,00;27,00
7/3/2017;0,00;125,00;78,00;30,00;45,00;0,00;318,00;0,00;26,00
8/3/2017;0,00;144,00;100,00;44,00;84,00;0,00;357,00;0,00;26,00
13/3/2017;0,00;126,00;80,00;20,00;60,00;0,00;393,00;0,00;43,00
14/3/2017;0,00;171,00;145,00;43,00;76,00;0,00;437,00;0,00;24,00
15/3/2017;0,00;183,00;120,00;39,00;158,00;0,00;563,00;0,00;34,50
20/3/2017;0,00;121,00;135,00;65,00;145,00;0,00;424,00;0,00;16,00
21/3/2017;0,00;104,00;100,00;82,00;156,00;0,00;131,00;0,00;16,00
22/3/2017;0,00;200,00;115,00;50,00;65,00;0,00;312,00;0,00;17,00
27/3/2017;0,00;130,00;123,00;45,00;78,00;0,00;414,00;0,00;28,00
28/3/2017;0,00;65,00;70,00;90,00;203,00;0,00;576,00;0,00;23,00
29/3/2017;0,00;65,00;76,00;30,00;44,00;0,00;214,00;0,00;44,00
3/4/2017;0,00;127,00;75,00;20,00;43,00;0,00;457,00;16,00;35,00
4/4/2017;0,00;139,00;80,00;83,00;217,00;0,00;482,00;0,00;44,00
5/4/2017;0,00;169,00;60,00;50,00;220,00;0,00;388,00;0,00;17,00
11/4/2017;0,00;180,00;95,00;110,00;394,00;0,00;804,00;25,00;72,00
10/4/2017;0,00;65,00;34,00;35,00;165,00;0,00;320,00;0,00;14,00
18/4/2017;0,00;19,00;22,00;53,00;118,00;0,00;225,00;0,00;11,00
19/4/2017;0,00;44,00;25,00;55,00;100,00;0,00;295,00;0,00;8,00
24/4/2017;0,00;41,00;75,00;60,00;120,00;0,00;283,00;0,00;16,00
25/4/2017;0,00;0,00;60,00;190,00;106,00;0,00;0,00;0,00;6,00
26/4/2017;0,00;0,00;5,00;30,00;43,00;0,00;92,00;0,00;3,00
15/5/2017;0,00;35,00;67,00;138,00;155,00;0,00;598,00;0,00;36,00
16/5/2017;0,00;80,00;77,00;85,00;50,00;0,00;97,00;0,00;8,00
17/5/2017;0,00;220,00;6,00;234,00;110,00;0,00;0,00;0,00;5,00
22/5/2017;0,00;92,00;91,00;42,00;65,00;0,00;295,00;0,00;26,00
23/5/2017;0,00;45,00;30,00;15,00;15,00;0,00;199,00;0,00;10,00
24/5/2017;0,00;140,00;125,00;95,00;91,00;0,00;0,00;0,00;6,00
29/5/2017;0,00;10,00;47,00;44,00;55,00;0,00;211,00;0,00;34,00
30/5/2017;0,00;91,00;91,00;110,00;85,00;0,00;100,00;0,00;25,00
5/6/2017;0,00;25,00;50,00;20,00;35,00;0,00;240,00;0,00;17,00
6/6/2017;0,00;50,00;82,00;80,00;105,00;0,00;508,00;0,00;30,00
7/6/2017;0,00;103,00;40,00;34,00;29,00;0,00;293,00;0,00;36,00
12/6/2017;0,00;15,00;13,00;10,00;32,00;0,00;227,00;0,00;8,00
13/6/2017;0,00;69,00;69,00;45,00;60,00;0,00;523,00;0,00;37,00
14/6/2017;0,00;52,00;39,00;30,00;91,00;0,00;417,00;0,00;18,00
16/6/2017;5,00;10,00;12,00;15,00;70,00;0,00;45,00;0,00;0,00
15/6/2017;0,00;13,00;8,00;10,00;12,00;0,00;29,00;0,00;0,00
19/6/2017;0,00;9,00;20,00;13,00;25,00;0,00;53,00;0,00;6,00
20/6/2017;0,00;17,00;30,00;30,00;52,00;0,00;241,00;0,00;25,00
22/6/2017;0,00;0,00;4,00;0,00;2,00;0,00;15,00;0,00;0,00
21/6/2017;0,00;52,00;45,00;72,00;102,00;0,00;309,00;0,00;14,00
26/6/2017;0,00;5,00;29,00;35,00;51,00;0,00;100,00;0,00;13,00
27/6/2017;0,00;85,00;63,00;58,00;151,00;0,00;315,00;0,00;10,00
28/6/2017;0,00;0,00;30,00;15,00;110,00;0,00;396,00;0,00;16,00
4/7/2017;0,00;10,00;35,00;65,00;181,00;0,00;510,00;0,00;0,00
6/7/2017;0,00;25,00;21,00;75,00;254,00;0,00;400,00;0,00;7,00
5/7/2017;0,00;0,00;4,00;5,00;58,00;0,00;135,00;0,00;1,00
10/7/2017;0,00;9,00;49,00;26,00;30,00;0,00;33,00;0,00;9,00
11/7/2017;0,00;11,00;35,00;24,00;65,00;0,00;346,00;0,00;26,00
14/7/2017;0,00;22,00;66,00;20,00;25,00;0,00;13,00;0,00;0,00
12/7/2017;0,00;20,00;85,00;56,00;105,00;0,00;441,00;0,00;43,00
17/7/2017;0,00;9,00;45,00;30,00;43,00;0,00;277,00;0,00;26,00
18/7/2017;0,00;33,00;54,00;30,00;69,00;0,00;381,00;17,00;29,00
19/7/2017;0,00;13,00;40,00;53,00;108,00;0,00;331,00;0,00;14,00
21/7/2017;0,00;5,00;29,00;10,00;13,00;0,00;0,00;0,00;0,00
25/7/2017;0,00;9,00;59,00;65,00;108,00;0,00;224,00;0,00;12,00
26/7/2017;0,00;5,00;44,00;80,00;227,00;0,00;369,00;0,00;12,00
24/7/2017;0,00;11,00;27,00;38,00;80,00;0,00;99,00;0,00;6,00
1/8/2017;0,00;5,00;12,00;23,00;74,00;0,00;269,00;0,00;4,00
2/8/2017;0,00;4,00;2,00;13,00;50,00;0,00;326,00;45,00;55,00
3/8/2017;0,00;8,00;15,00;2,00;10,00;0,00;10,00;0,00;0,00
4/8/2017;0,00;12,00;10,00;3,00;10,00;0,00;40,00;0,00;0,00
7/8/2017;0,00;1,00;5,00;15,00;32,00;0,00;95,00;0,00;2,00
9/8/2017;0,00;0,00;5,00;15,00;65,00;0,00;176,00;0,00;12,00
8/8/2017;0,00;0,00;15,00;25,00;72,00;0,00;198,00;0,00;2,00
14/8/2017;0,00;0,00;10,00;23,00;48,00;0,00;202,00;0,00;18,00
15/8/2017;0,00;6,00;20,00;13,00;80,00;0,00;314,00;0,00;4,00
21/8/2017;0,00;0,00;40,00;48,00;90,00;0,00;191,00;0,00;7,00
22/8/2017;0,00;7,00;41,00;45,00;86,00;0,00;244,00;0,00;27,00
23/8/2017;0,00;0,00;37,00;29,00;77,00;0,00;203,00;0,00;1,00
16/8/2017;0,00;10,00;30,00;47,00;122,00;0,00;290,00;0,00;10,00
28/8/2017;0,00;0,00;0,00;13,00;135,00;0,00;365,00;0,00;19,00
29/8/2017;0,00;13,00;60,00;45,00;123,00;0,00;368,00;0,00;22,00
30/8/2017;0,00;5,00;25,00;40,00;118,00;0,00;455,00;0,00;23,00
5/9/2017;0,00;0,00;8,00;35,00;135,00;0,00;599,00;0,00;18,00
11/9/2017;0,00;5,00;39,00;30,00;55,00;0,00;225,00;0,00;9,00
12/9/2017;0,00;9,00;65,00;44,00;87,00;0,00;495,00;0,00;38,00
18/9/2017;0,00;10,00;42,00;35,00;50,00;0,00;181,00;0,00;14,00
13/9/2017;0,00;8,00;30,00;40,00;113,00;0,00;395,00;0,00;12,00
19/9/2017;0,00;20,00;92,00;70,00;192,00;0,00;455,00;0,00;24,00
25/9/2017;0,00;5,00;23,00;15,00;48,00;0,00;184,00;0,00;8,00
27/9/2017;0,00;5,00;20,00;10,00;8,00;0,00;114,00;0,00;4,00
26/9/2017;0,00;0,00;47,00;45,00;148,00;0,00;292,00;0,00;8,00
2/10/2017;0,00;5,00;54,00;50,00;185,00;0,00;359,00;0,00;24,00
4/10/2017;0,00;0,00;4,00;5,00;30,00;0,00;97,00;0,00;0,00
3/10/2017;0,00;9,00;32,00;48,00;115,00;0,00;297,00;0,00;12,00
10/10/2017;0,00;0,00;33,00;57,00;202,00;0,00;491,00;0,00;29,00
11/10/2017;0,00;0,00;60,00;20,00;70,00;0,00;220,00;0,00;6,00
12/10/2017;0,00;0,00;30,00;22,00;30,00;0,00;80,00;0,00;0,00
16/10/2017;0,00;7,00;50,00;50,00;104,00;0,00;254,00;0,00;8,00
